Sample Name,IGSN,Site Identifier,Sample Description,Material,Collection method description,Longitude,Latitude,Elevation Unit,Elevation start,Field name (informal classification),Location Description,Collection date,Navigation Type,EPSG,GeolocationInstrument,Site_Veg,Needles,CoverCode,Family,Genus,Species,Country:,State/Province:,County:,City:,Collector/Chief Scientist:,Current Archive:,Current Archive Contact Details:
417-ER18-FO,IER1800AP,417-ER18,"Foliar leaf samples,Foliar leaf samples from meadow plot",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.064697,38.97593,meters,3005.7,Meadow,Upper Slate River,6/28/18,GPS,4326,RTK,dry meadow,FALSE,NA,NA,NA,NA,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
418-ER18-FO,IER1800AQ,418-ER18,"Foliar leaf samples,Foliar leaf samples from meadow plot",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.066442,38.97694,meters,2977.6,Meadow,Upper Slate River,6/28/18,GPS,4326,RTK,mesic meadow,FALSE,NA,NA,NA,NA,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
419-ER18-FO,IER1800AR,419-ER18,"Foliar leaf samples,Foliar leaf samples from meadow plot",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.066409,38.977012,meters,2978.3,Meadow,Upper Slate River,6/28/18,GPS,4326,RTK,wet meadow,FALSE,NA,NA,NA,NA,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
420-ER18-FO,IER1800AS,420-ER18,"Foliar leaf samples,Foliar leaf samples from meadow plot",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.066675,38.976832,meters,2976.9,Meadow,Upper Slate River,6/28/18,GPS,4326,RTK,wet meadow,FALSE,NA,NA,NA,NA,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
421-ER18-FO,IER1800AT,421-ER18,"Foliar leaf samples,Foliar leaf samples from meadow plot",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.066759,38.976971,meters,2978.9,Meadow,Upper Slate River,6/28/18,GPS,4326,RTK,dry meadow,FALSE,NA,NA,NA,NA,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
422-ER18-FO,IER1800AU,422-ER18,"Foliar leaf samples,Foliar leaf samples from meadow plot",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.065591,38.97591,meters,2976.9,Meadow,Upper Slate River,6/28/18,GPS,4326,RTK,dry meadow,FALSE,NA,NA,NA,NA,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
423-ER18-FO,IER1800AV,423-ER18,"Foliar leaf samples,Foliar leaf samples from meadow plot",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.065352,38.975828,meters,2982,Meadow,Upper Slate River,6/28/18,GPS,4326,RTK,dry meadow,FALSE,NA,NA,NA,NA,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
424-ER18-FO,IER1800BR,424-ER18,"Foliar leaf samples,Foliar leaf samples from Rosaceae Dasiphora fruticosa",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.066576,38.974811,meters,2968.6,Shrub,Upper Slate River,6/28/18,GPS,4326,RTK,shrub,FALSE,PenFlo,Rosaceae,Pentaphylloides,floribunda,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
425-ER18-FO,IER1800B9,425-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Salix Planifolia",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.066719,38.974758,meters,2965.9,Shrub,Upper Slate River,6/28/18,GPS,4326,RTK,willow,FALSE,planifolia,Salicaceae,Salix,Planifolia,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
426-ER18-FO,IER18001L,426-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Salix Boothii",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.066767,38.975046,meters,2964.5,Shrub,Upper Slate River,6/28/18,GPS,4326,RTK,willow,FALSE,boothii,Salicaceae,Salix,Boothii,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
427-ER18-FO,IER18004P,427-ER18,"Foliar leaf samples,Foliar leaf samples from Grossulariaceae Ribes montigenum",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.066022,38.97565,meters,2974.3,Shrub,Upper Slate River,6/28/18,GPS,4326,RTK,shrub,FALSE,Gooseberry,Grossulariaceae,Ribes,montigenum,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
428-ER18-FO,IER1800BS,428-ER18,"Foliar leaf samples,Foliar leaf samples from Rosaceae Rubus Idaeus",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.065489,38.975754,meters,2980,Shrub,Upper Slate River,6/28/18,GPS,4326,RTK,shrub,FALSE,Raspberry,Rosaceae,Rubus,Idaeus,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
429-ER18-FO,IER18004T,429-ER18,"Foliar leaf samples,Foliar leaf samples from Cupressaceae Juniperus communis",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.065109,38.975779,meters,2991.6,Shrub,Upper Slate River,6/28/18,GPS,4326,RTK,needle,TRUE,Juniper,Cupressaceae,Juniperus,communis,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
430-ER18-FO,IER1800C3,430-ER18,"Foliar leaf samples,Foliar leaf samples from Rosaceae Sorbus Scopulina",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.065176,38.975525,meters,2990.4,Shrub,Upper Slate River,6/28/18,GPS,4326,RTK,shrub,FALSE,SorSco,Rosaceae,Sorbus,Scopulina,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
431-ER18-FO,IER18001M,431-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Salix Boothii",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.067509,38.975574,meters,2980.3,Shrub,Upper Slate River,6/28/18,GPS,4326,RTK,willow,FALSE,boothii,Salicaceae,Salix,Boothii,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
432-ER18-FO,IER180025,432-ER18,"Foliar leaf samples,Foliar leaf samples from Caprifoliaceae Distegia involucrata",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.067314,38.976189,meters,2986.7,Shrub,Upper Slate River,6/28/18,GPS,4326,RTK,shrub,FALSE,DisInv,Caprifoliaceae,Distegia,involucrata,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
433-ER18-FO,IER18004Q,433-ER18,"Foliar leaf samples,Foliar leaf samples from Grossulariaceae Ribes montigenum",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.066857,38.976758,meters,2977.5,Shrub,Upper Slate River,6/28/18,GPS,4326,RTK,shrub,FALSE,Gooseberry,Grossulariaceae,Ribes,montigenum,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
434-ER18-FO,IER180045,434-ER18,"Foliar leaf samples,Foliar leaf samples from Pinaceae Picea engelmannii",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.063534,38.976855,meters,3055.9,Tree,Upper Slate River,6/28/18,GPS,4326,RTK,needle,TRUE,Engelmann,Pinaceae,Picea,engelmannii,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
435-ER18-FO,IER1800CI,435-ER18,"Foliar leaf samples,Foliar leaf samples from Pinaceae Abies lasiocarpa",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.06337,38.976918,meters,3061.6,Tree,Upper Slate River,6/28/18,GPS,4326,RTK,needle,TRUE,SubFir,Pinaceae,Abies,lasiocarpa,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
436-ER18-FO,IER18000U,436-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Populus tremuloides",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.064098,38.976571,meters,3028.3,Tree,Upper Slate River,6/28/18,GPS,4326,RTK,broadleaf,FALSE,Aspen,Salicaceae,Populus,tremuloides,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
437-ER18-FO,IER180046,437-ER18,"Foliar leaf samples,Foliar leaf samples from Pinaceae Picea engelmannii",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.064869,38.976806,meters,2995.1,Tree,Upper Slate River,6/28/18,GPS,4326,RTK,needle,TRUE,Engelmann,Pinaceae,Picea,engelmannii,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
438-ER18-FO,IER180047,438-ER18,"Foliar leaf samples,Foliar leaf samples from Pinaceae Picea engelmannii",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.064975,38.976789,meters,2992.4,Tree,Upper Slate River,6/28/18,GPS,4326,RTK,needle,TRUE,Engelmann,Pinaceae,Picea,engelmannii,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
439-ER18-FO,IER1800BA,439-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Salix Planifolia",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.066906,38.975495,meters,2966.6,Shrub,Upper Slate River,7/23/18,GPS,4326,TrimbleGeoXT,willow,FALSE,planifolia,Salicaceae,Salix,Planifolia,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
440-ER18-FO,IER180001,440-ER18,"Foliar leaf samples,Foliar leaf samples from Betulaceae Alnus incana",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.067286,38.975447,meters,2973.6,Tree,Upper Slate River,7/23/18,GPS,4326,TrimbleGeoXT,broadleaf,FALSE,Alder,Betulaceae,Alnus,incana,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
441-ER18-FO,IER18001N,441-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Salix Boothii",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.067196,38.975526,meters,2974.3,Shrub,Upper Slate River,7/23/18,GPS,4326,TrimbleGeoXT,willow,FALSE,boothii,Salicaceae,Salix,Boothii,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
442-ER18-FO,IER18004A,442-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Salix geyeriana",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.067108,38.975468,meters,2970.9,Shrub,Upper Slate River,7/23/18,GPS,4326,TrimbleGeoXT,willow,FALSE,geyer,Salicaceae,Salix,geyeriana,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
443-ER18-FO,IER18004B,443-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Salix geyeriana",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.067015,38.97547,meters,2968.1,Shrub,Upper Slate River,7/23/18,GPS,4326,TrimbleGeoXT,willow,FALSE,geyer,Salicaceae,Salix,geyeriana,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
444-ER18-FO,IER1800D5,444-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Salix Wolfii",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,,,,,Shrub,Pumphouse,7/24/18,GPS,NA,,willow,FALSE,wolfii,Salicaceae,Salix,Wolfii,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
445-ER18-FO,IER1800D6,445-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Salix Wolfii",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,,,,,Shrub,Pumphouse,7/24/18,GPS,NA,,willow,FALSE,wolfii,Salicaceae,Salix,Wolfii,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
446-ER18-FO,IER1800D7,446-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Salix Wolfii",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,,,,,Shrub,Pumphouse,7/24/18,GPS,NA,,willow,FALSE,wolfii,Salicaceae,Salix,Wolfii,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
447-ER18-FO,IER1800BB,447-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Salix Planifolia",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.055345,38.895138,meters,3263.3,Shrub,Redwell Basin,7/25/18,GPS,4326,TrimbleGeoXT,willow,FALSE,planifolia,Salicaceae,Salix,Planifolia,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
448-ER18-FO,IER1800BC,448-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Salix Planifolia",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.055299,38.894959,meters,3264.8,Shrub,Redwell Basin,7/25/18,GPS,4326,TrimbleGeoXT,willow,FALSE,planifolia,Salicaceae,Salix,Planifolia,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
449-ER18-FO,IER18001X,449-ER18,"Foliar leaf samples,Foliar leaf samples from Cyperaceae Carex sp",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.055344,38.894922,meters,3264.8,Meadow,Redwell Basin,7/25/18,GPS,4326,TrimbleGeoXT,wet meadow,FALSE,NA,Cyperaceae,Carex,sp,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
450-ER18-FO,IER1800BD,450-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Salix Planifolia",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.055171,38.894319,meters,3272.5,Shrub,Redwell Basin,7/25/18,GPS,4326,TrimbleGeoXT,willow,FALSE,planifolia,Salicaceae,Salix,Planifolia,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
451-ER18-FO,IER1800BE,451-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Salix Planifolia",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.055243,38.894302,meters,3274,Shrub,Redwell Basin,7/25/18,GPS,4326,TrimbleGeoXT,willow,FALSE,planifolia,Salicaceae,Salix,Planifolia,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
452-ER18-FO,IER18001U,452-ER18,"Foliar leaf samples,Foliar leaf samples from Poaceae Calamagrostis stricta",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.055276,38.894333,meters,3273.8,Meadow,Redwell Basin,7/25/18,GPS,4326,TrimbleGeoXT,wet meadow,FALSE,NA,Poaceae,Calamagrostis,stricta,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
453-ER18-FO,IER18001V,453-ER18,"Foliar leaf samples,Foliar leaf samples from Cyperaceae Carex aquatilis",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.055089,38.894282,meters,3272.8,Meadow,Redwell Basin,7/25/18,GPS,4326,TrimbleGeoXT,wet meadow,FALSE,NA,Cyperaceae,Carex,aquatilis,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
454-ER18-FO,IER18004C,454-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Salix geyeriana",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,,,,,Shrub,Lower Slate,7/19/18,GPS,NA,,willow,FALSE,geyer,Salicaceae,Salix,geyeriana,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
